0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923,0.0397923
0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794,0.039794
0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956,0.0397956
0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972,0.0397972
0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989,0.0397989
0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005,0.0398005
0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021,0.0398021
0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037,0.0398037
0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054,0.0398054
0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807,0.039807
